Chip Peptide FC LFC FCEd FCP ChangePercentage totalMean totalMeanLFC totalGeoMean totalGeoMeanLFC
1 EPHA1_774_786 16.902214552775384 4.0791403777851105 1.6758347360607402 1690.2214552775383 1590.221455277538 18.09467078375477 4.175750227711572 18.07282623268734 4.175750227711572
1 EPHA2_765_777 17.38209013209013 4.1195296662167316 1.6239938070351108 1738.2090132090132 1638.2090132090132 17.554009632974353 4.133340760326286 17.549290018612883 4.133340760326285
1 EPHA7_607_619 24.60724578015645 4.621011284919403 1.8374088007427996 2460.724578015645 2360.7245780156445 24.64513866072231 4.619330503064794 24.578594313339444 4.619330503064794
1 EPHB1_771_783 16.79873617693523 4.0702807933763285 1.6898699940441324 1679.8736176935229 1579.8736176935229 16.456346228722804 4.039965729401654 16.44943047273107 4.039965729401654
1 EPOR_361_373 23.327426810477657 4.543955270940535 1.8093748582940283 2332.742681047766 2232.742681047766 22.4367763853905 4.487016401795432 22.424694127011783 4.487016401795432
1 EPOR_419_431 29.333520494104437 4.874478322974832 1.9613310249392417 2933.3520494104437 2833.3520494104437 29.623513206189617 4.885041568436575 29.54908533018893 4.885041568436575
1 ERBB2_1241_1253 5.756539235412474 2.525201740760897 1.5245380476255574 575.6539235412473 475.65392354124737 5.789083425737082 2.5280091288622484 5.7677519820131655 2.528009128862248
1 ERBB2_870_882 6.041835905767669 2.594987001485573 1.4686042103642383 604.1835905767668 504.18359057676685 5.293800324955076 2.3951898204665407 5.260463132946306 2.3951898204665407
1 FAK1_569_581 6.06758957654723 2.6011235022122614 1.5736708114901863 606.7589576547231 506.758957654723 6.260865839801679 2.645974466009385 6.259183472790155 2.6459744660093856
1 FAK2_572_584 5.962677282906196 2.5759602561063826 1.412503416979691 596.2677282906195 496.26772829061963 5.3166347284666795 2.376841492016497 5.193983719892558 2.3768414920164975
1 FER_707_719 16.634629229661627 4.056117805142422 1.7101157931770248 1663.4629229661628 1563.4629229661628 14.935315811707483 3.8942603795654995 14.869254169097122 3.8942603795655
1 FES_706_718 19.228976034858388 4.265210034436504 1.6626744573892465 1922.8976034858388 1822.8976034858388 18.087120863261056 4.1695383897200715 17.995177027401766 4.169538389720072
1 FGFR1_761_773 4.710465116279069 2.2358695200969754 1.5561487631691608 471.0465116279069 371.0465116279069 4.170825488687344 2.05451872018116 4.15405040015334 2.05451872018116
1 FGFR2_762_774 4.623970345963757 2.209132145704463 1.4003768364640163 462.3970345963757 362.3970345963757 4.175936080871434 2.057600210031062 4.162932626926785 2.057600210031062
1 FGFR3_753_765 5.24235807860262 2.390215900133472 1.508963113195436 524.235807860262 424.23580786026196 4.933401904703056 2.2995063449507547 4.922892871301127 2.2995063449507547
1 FRK_380_392 9.923023987416437 3.3107798410585856 1.4365252223200167 992.3023987416437 892.3023987416437 9.560859983564777 3.2528881965000274 9.53272181747983 3.2528881965000274
1 GAB1_622_632 6.435294117647058 2.6860060866548547 2.0016914618719532 643.5294117647059 543.5294117647059 7.169434389140271 2.8275483543711126 7.098668063291164 2.8275483543711126
1 GAB2_638_648 2.8868360277136262 1.5294891648227251 1.5047314693863092 288.68360277136264 188.68360277136264 3.4200348086606747 1.7594790261543534 3.385758392200887 1.759479026154353
1 GSK3B_210_222_C218S 2.734611503531786 1.4513358890547456 1.3435260240123883 273.4611503531786 173.4611503531786 2.75305770471277 1.4585268761768198 2.748275961510305 1.45852687617682
1 HAVR2_257_267 11.663256484149855 3.54389875285933 1.5039101081206523 1166.3256484149856 1066.3256484149856 12.314987185650201 3.611267329771691 12.220804275208469 3.6112673297716915
1 INSR_992_1004 0.9988738738738739 -0.0016255720490416792 0.9996791525666322 99.88738738738739 -0.1126126126126086 0.8180565901912273 -0.3088797715550025 0.8072683462227426 -0.308879771555003
1 IRS1_890_902 6.468295520651541 2.6933855935362114 1.5365915617082766 646.8295520651541 546.8295520651541 6.347548172259904 2.6658951822132106 6.3462096502897545 2.6658951822132106
1 IRS2_626_638 8.67954443948191 3.1176193223762043 1.487073348312328 867.954443948191 767.954443948191 8.817821518203639 3.1397857248659373 8.813931747586796 3.139785724865938
1 JAK1_1027_1039 15.590909090909093 3.9626331475355157 1.7222648933481512 1559.0909090909095 1459.0909090909092 15.570359987891536 3.960710918093142 15.57014978479537 3.9607109180931412
1 JAK2_563_577 12.118847006651885 3.5991805414777476 1.6651610335620417 1211.8847006651886 1111.8847006651886 11.217234869429728 3.4843032668190355 11.191280917495721 3.484303266819036
1 JAK3_974_986 7.8814814814814795 2.978466838450358 1.6194393572689583 788.1481481481479 688.1481481481479 7.044770969353738 2.8018962031130905 6.973564174576474 2.8018962031130905
1 K2C6B_53_65 4.979317476732162 2.3159480032539808 1.446279909833926 497.9317476732162 397.9317476732162 5.075561296233678 2.33537721232546 5.046829025218874 2.33537721232546
1 K2C8_425_437 18.007092198581564 4.170493327248712 2.3917448157155214 1800.7092198581563 1700.7092198581568 13.94001510614652 3.748361200994405 13.43906814429724 3.748361200994405
1 KIT_930_942_C942S 28.02402957486137 4.808592510673637 1.898539607265696 2802.402957486137 2702.402957486137 27.56648537879738 4.781299264256627 27.49884776754772 4.781299264256627
1 KSYK_518_530 3.264285714285714 1.706767338113103 1.501789299673469 326.4285714285714 226.4285714285714 3.4919688105623816 1.8017533409755948 3.4864368275727897 1.801753340975595
1 LAT_194_206 3.7125412541254126 1.8924070573723846 1.3241987622343958 371.25412541254127 271.25412541254127 3.417039978109486 1.7699043343585699 3.4103134204305006 1.7699043343585699
1 LAT_249_261 10.415216750221173 3.380620958386454 1.4829752012931692 1041.5216750221173 941.5216750221173 9.390403244406045 3.2262749211171635 9.358484502774886 3.2262749211171635
1 LCK_387_399 12.809245960502693 3.679113646206119 1.682124135228932 1280.9245960502694 1180.9245960502692 11.88696048981906 3.566497145645284 11.847388232628157 3.5664971456452843
1 LYN_391_403 13.372253609541746 3.741170716438911 1.7620097406011552 1337.2253609541747 1237.2253609541747 14.413282180974718 3.8452942958001732 14.37304962988272 3.8452942958001732
1 MAPK3_198_210_C203S 8.873873873873874 3.149564047993633 2.187861226510815 887.3873873873874 787.3873873873874 7.60471952971953 2.9158705709910446 7.546828925466996 2.9158705709910446
1 MBP_259_271 1.5288461538461537 0.6124432371432631 1.3104878357600274 152.8846153846154 52.88461538461537 1.4965627846878229 0.39780901027578053 1.3175055235520945 0.3978090102757806
1 MET_1227_1239 12.287022900763356 3.6190634933807138 1.6943189806261327 1228.7022900763357 1128.7022900763357 11.404571772485562 3.5094306312891512 11.387906368624641 3.5094306312891512
1 MET_1228_1240 10.947000000000001 3.4524636516435505 1.8146707374415543 1094.7 994.7 10.834805743062253 3.4369933862677846 10.830240583344022 3.436993386267785
1 MK01_180_192 4.385813148788928 2.132844349390024 1.618752861789599 438.5813148788928 338.5813148788928 3.953943338351043 1.9687148560679915 3.9141928977738183 1.9687148560679915
1 MK03_199_208 4.933161953727506 2.302512651209188 1.5940885909064406 493.3161953727506 393.3161953727506 4.5839761107541115 2.188163273356996 4.557249234843846 2.1881632733569965
1 MK07_212_224 6.419642857142858 2.682493038381694 1.8710992445844497 641.9642857142858 541.9642857142857 7.075542564776346 2.8195816378328833 7.059576491191212 2.8195816378328833
1 MK08_181_191 5.201174743024963 2.378837508739843 1.6457931431680015 520.1174743024964 420.1174743024963 5.001798999013257 2.320316589514174 4.9944180660901045 2.320316589514174
1 MK10_216_228 5.852006688963211 2.5489314185072507 1.5669229032998275 585.2006688963211 485.20066889632113 5.706982916181889 2.5122759200600266 5.705193901778422 2.512275920060027
1 MK12_178_190 4.817551963048499 2.2683002277930404 1.748539141901001 481.75519630484985 381.75519630484985 5.207971184164825 2.373832582829746 5.183162348108089 2.373832582829746
1 MK12_180_189_M182B 6.571428571428573 2.716207033999409 1.9870441163667376 657.1428571428573 557.1428571428572 5.3065653703432165 2.386146536118797 5.227591960861128 2.3861465361187966
1 MK14_177_187 4.455390334572491 2.1555518310925086 1.6446911360492351 445.5390334572491 345.53903345724916 4.456349801552048 2.149219697849834 4.435878031551808 2.149219697849834
1 MPZL1_236_246 30.066637246248895 4.910091615960224 1.9062534183680906 3006.6637246248897 2906.6637246248897 29.45594225431622 4.876151811497303 29.367566353172496 4.876151811497303
1 NCF1_313_325 4.723856209150328 2.2399650507843982 1.6346467623749699 472.3856209150328 372.38562091503275 4.096731145288304 2.024304392997739 4.067956897389305 2.024304392997739
1 NPT2A_501_513 4.43906510851419 2.1502558690688813 1.6146236807063257 443.906510851419 343.90651085141894 3.5256124996772358 1.7952230693854763 3.4706913451258488 1.7952230693854767
1 NTRK2_696_708 9.03224624404544 3.175084818509114 1.5583807448433113 903.2246244045441 803.2246244045441 8.159788653013916 3.0244435662320477 8.136698684184687 3.0244435662320477
1 P85A_600_612 50.355545200372795 5.654078752813103 2.0589126373947475 5035.55452003728 4935.55452003728 72.87966634177063 6.147383013597919 70.88374946692723 6.147383013597918
1 PAXI_24_36 21.077057793345006 4.397601585999015 1.6839803828742241 2107.7057793345007 2007.7057793345007 23.040625311833768 4.518855318882761 22.92508724123907 4.518855318882762
1 PDCD1_221_229_FS219_220KK 5.022321428571429 2.3283543640467954 1.4991758591545317 502.2321428571429 402.23214285714295 5.197893702510844 2.3012409364779067 4.928815359103989 2.3012409364779067
1 PDPK1_2_14 14.284856149225421 3.8364146030661592 1.6503326410989823 1428.485614922542 1328.485614922542 13.853658322610343 3.7914542203010484 13.84654583071141 3.7914542203010484
1 PDPK1_369_381 10.749399519615691 3.4261841654677774 1.7515807761615674 1074.939951961569 974.9399519615691 10.942501504404548 3.451751665308358 10.941598864441204 3.451751665308358
1 PECA1_706_718 19.101590909090913 4.25562089550826 1.667509911086007 1910.1590909090912 1810.1590909090912 17.4940379868123 4.125027534879845 17.448456735901487 4.1250275348798455
1 PGFRB_1002_1014 15.880555555555555 3.9891894786040796 1.917288034754088 1588.0555555555554 1488.0555555555552 16.77591036414566 4.065850361582265 16.747227374843067 4.065850361582265
1 PGFRB_1014_1028 7.417233560090702 2.890881198525258 1.5124152364646004 741.7233560090702 641.7233560090702 7.982948776356878 2.994262042271293 7.968245196468679 2.994262042271293
1 PGFRB_572_584 18.60806802452047 4.2178563708039825 1.6413873143731925 1860.8068024520471 1760.8068024520471 19.064812544305916 4.2457359371353425 18.97115929744277 4.245735937135342
1 PGFRB_709_721 12.899201596806387 3.6892098668944513 1.8699435364211212 1289.9201596806388 1189.9201596806388 12.26899960386661 3.6143293381385897 12.246769529631813 3.6143293381385893
1 PGFRB_768_780 9.171875 3.1972166931100516 1.804833527787715 917.1875 817.1874999999998 10.323197954251139 3.3438811273708136 10.153330457562342 3.3438811273708136
1 PGFRB_771_783 14.836666666666666 3.8910950949563876 1.9523317963458156 1483.6666666666665 1383.6666666666665 14.149104564091777 3.821754566515415 14.140434700029909 3.8217545665154153
1 PLCG1_1246_1258 2.8618968386023296 1.5169716688782753 1.4330121184161784 286.18968386023295 186.18968386023295 3.60591356459457 1.7932526521121468 3.4659543480541357 1.7932526521121466
1 PP2AB_297_309 2.01007556675063 1.0072497390793882 1.2579335366098479 201.007556675063 101.00755667506299 2.0421854807958684 1.0166323602846203 2.0231907698259013 1.0166323602846201
1 PRGR_786_798 25.653846153846146 4.681103233043492 2.683926293223001 2565.384615384615 2465.384615384615 19.088516694132238 4.215258807596647 18.57459446039496 4.215258807596647
1 PRRX2_202_214 14.396825396825392 3.847678817028606 1.8289415456504503 1439.6825396825393 1339.6825396825393 12.499332844159268 3.63107110629048 12.389715084036261 3.63107110629048
1 PTN11_539_551 2.4995357474466116 1.3216601600661093 1.3041878089524321 249.95357474466115 149.95357474466113 2.8450510849058874 1.5027751384924668 2.8338730651293678 1.502775138492467
1 PTN11_57_67 13.309692671394798 3.7344053538476434 1.578437249530782 1330.9692671394798 1230.9692671394798 13.91109681901682 3.790697429972485 13.839284293310286 3.7906974299724845
1 PTN11_580_590 19.058252427184463 4.252343930282952 1.7590169224817385 1905.8252427184464 1805.8252427184464 17.9489782680166 4.16337348118344 17.918444298891803 4.163373481183441
1 PTN6_531_541 8.203155358669463 3.0361789517651676 1.383188155377129 820.3155358669462 720.3155358669462 7.7704653832799035 2.9555228238166213 7.7571291621091465 2.9555228238166213
1 PTN6_558_570 17.34386245501799 4.116353315487317 1.7403021991317713 1734.386245501799 1634.386245501799 17.286166753066688 4.111497389423212 17.285583378329765 4.111497389423212
1 RAF1_332_344 10.288671023965142 3.3629847378619244 1.657548311531885 1028.8671023965142 928.8671023965144 9.033342139185299 3.1311113522595986 8.761095952344464 3.131111352259599
1 RASA1_453_465 11.099002493765587 3.472358117231747 1.5563369375207805 1109.9002493765588 1009.9002493765587 9.798417885804412 3.2835563834904087 9.737533479813624 3.2835563834904096
1 RB_804_816 5.213395638629284 2.3822233485642266 1.6620028814739676 521.3395638629283 421.3395638629284 5.004104555959191 2.3222506384737267 5.001117975855854 2.3222506384737267
1 RET_1022_1034 18.06451612903226 4.175086706558092 1.6768080064518551 1806.451612903226 1706.451612903226 19.136538783210188 4.254599607917963 19.088073627983267 4.254599607917962
1 RON_1346_1358 12.116305587229192 3.598877965028337 1.8889383189002027 1211.6305587229192 1111.6305587229192 12.293893520252237 3.6172020057171785 12.271179363870155 3.6172020057171785
1 STAT2_684_696 5.48989898989899 2.456779604947699 2.292065255464657 548.989898989899 448.98989898989885 3.7023131113432877 1.811848441715384 3.5109183413766054 1.8118484417153842
1 STAT4_714_726 50.869230769230775 5.668721373208077 5.379259871895541 5086.923076923077 4986.923076923077 26.66737255799756 4.4643826426292055 22.07562904026314 4.464382642629205
1 TEC_512_524 8.031307550644568 3.0056348872772443 1.689858204601857 803.1307550644568 703.1307550644568 7.240772210840466 2.8453471659750664 7.1867881829957225 2.8453471659750664
1 TYK2_1048_1060 5.660042583392478 2.5008129072299576 1.528429831749361 566.0042583392478 466.0042583392478 6.345579425171873 2.660317005376572 6.3217194224575355 2.660317005376572
1 TYRO3_679_691 4.862619808306708 2.2817337965709275 1.5001500626087685 486.26198083067084 386.26198083067084 4.430928997095434 2.1425070182776986 4.415286388232978 2.1425070182776977
1 VGFR1_1040_1052 8.921739130434782 3.157324964662678 2.1682839837676586 892.1739130434781 792.1739130434781 6.882278751843969 2.74790375606538 6.717403802456599 2.7479037560653796
1 VGFR2_1046_1058 5.988847583643123 2.5822784161499444 1.772318244307474 598.8847583643123 498.8847583643123 4.836141199076319 2.24803496898358 4.75035380507275 2.2480349689835806
1 VGFR2_1168_1180 3.4539530842745436 1.7882484865888575 1.3286767338716945 345.3953084274544 245.39530842745435 3.32233319074581 1.7281917318837736 3.313122924865601 1.7281917318837736
1 VGFR2_944_956 3.8184210526315794 1.9329761957357965 1.6801619639959473 381.8421052631579 281.8421052631579 3.0913743962799924 1.6073940147824677 3.0470095352718154 1.6073940147824677
1 VGFR2_989_1001 17.335337470907685 4.115644016969841 1.6231937716592546 1733.5337470907684 1633.5337470907684 17.080135504143218 4.09332373452234 17.069202318708776 4.09332373452234
1 VGFR3_1061_1073 11.331154684095859 3.5022229791823922 2.1245149527109435 1133.115468409586 1033.115468409586 7.571446190031939 2.8399596152322344 7.1600001376851985 2.8399596152322344
1 VINC_815_827 5.256302521008403 2.3940483108578765 2.1048277651167133 525.6302521008404 425.6302521008403 3.6046500879516223 1.7545112336194222 3.3741198827799646 1.7545112336194224
1 VISTA_260_270 3.3592512598992075 1.7481397080028058 1.3710044437790085 335.92512598992073 235.9251259899208 2.912990353649681 1.52690246010857 2.8816646631804166 1.5269024601085701
1 YES_420_432 15.84220679012346 3.9857014090557428 1.7102194307210965 1584.220679012346 1484.220679012346 14.358904094064108 3.840121986299003 14.321612039814324 3.840121986299003
1 ZAP70_485_497 11.564974902398216 3.53169023001625 1.6951818622581074 1156.4974902398217 1056.4974902398217 10.680986019974 3.4137437392329333 10.657105449028611 3.4137437392329333
2 ACHD_383_395 3.0903225806451617 1.6277574404619424 1.6387861693753911 309.03225806451616 209.03225806451613 3.1510736253989893 1.654248924511983 3.147592824396482 1.6542489245119831
2 AKT1_170_182 2.942424242424242 1.5570052711733768 1.5901319863282213 294.2424242424242 194.2424242424242 3.81965241965242 1.86158582933394 3.634069043018923 1.8615858293339398
2 AKT1_309_321_C310S 2.082984073763621 1.058651808754421 1.2356509150783324 208.29840737636212 108.29840737636214 2.117086545016457 1.0812783478837422 2.115910123200812 1.0812783478837418
2 AKT1_320_332 7.491803278688526 2.9053130174951836 1.907111809269012 749.1803278688526 649.1803278688526 7.714807925767827 2.936071234984929 7.653243144456878 2.936071234984929
2 ANXA1_14_26 9.645695364238412 3.26988524681527 1.614889830181785 964.5695364238412 864.5695364238412 9.31717500058754 3.2184225474858197 9.30768603901157 3.21842254748582
2 ANXA2_17_29 13.362606232294617 3.740129512258416 2.3672043261382916 1336.2606232294618 1236.2606232294618 22.217736680811154 4.357691559750395 20.50198310696679 4.357691559750395
2 ARAF_297_307 6.0272108843537415 2.591490543718654 1.6831073137047947 602.7210884353741 502.72108843537416 7.265880385314536 2.8453054172084813 7.186580214442 2.845305417208481
2 BTLA_252_262 13.056316590563165 3.7066760403132264 2.02060860584971 1305.6316590563165 1205.6316590563165 12.416480900005551 3.632998802066579 12.406281000064661 3.632998802066579
2 C1R_199_211 1.0458265139116203 0.06464355112826503 1.0183276352796409 104.58265139116203 4.5826513911620195 1.2873877773412343 0.3157920321625592 1.244694796806375 0.315792032162559
2 CALM_95_107 4.926530612244898 2.3005720217524512 1.716975562014743 492.6530612244898 392.6530612244898 5.032226770204619 2.2966610461601844 4.913193456432556 2.2966610461601844
2 CBL_693_705 7.433673469387756 2.8940753179493046 2.0025238863713666 743.3673469387757 643.3673469387757 7.161150846188774 2.828705639073698 7.104364676633897 2.8287056390736987
2 CD28_185_197 2.5191424196018386 1.3329326870761733 1.3679066511991402 251.91424196018386 151.91424196018383 3.8528247389456207 1.8899322890242851 3.706178298923171 1.8899322890242853
2 CD28_203_215 3.2612872238232473 1.7054415058326775 1.3220345536591809 326.1287223823247 226.12872238232472 3.5511271099450386 1.8226082293828225 3.537201067324136 1.822608229382822
2 CD3E_182_194 12.70184361093452 3.6669660072640946 1.6224287774106472 1270.184361093452 1170.184361093452 14.018888432803012 3.8042804373621384 13.970196782080208 3.804280437362139
2 CD3E_193_205 6.033049040511727 2.5928873095673914 1.6254667741658086 603.3049040511728 503.30490405117274 7.170064649514078 2.827695186636997 7.099390576733153 2.8276951866369964
2 CD3Z_105_117 26.580219780219775 4.732281128565494 1.8725140818246462 2658.0219780219772 2558.0219780219777 25.274583832846897 4.652490154690779 25.150063799621794 4.652490154690778
2 CD3Z_117_129 50.927272727272715 5.670366554549846 3.1491672122110606 5092.727272727271 4992.727272727271 60.20203222703223 5.901098413313235 59.75959283082672 5.901098413313236
2 CD3Z_135_147 10.607296137339056 3.4069850464854934 1.82368621886339 1060.7296137339056 960.7296137339056 12.021050891071777 3.580053689752116 11.959239042686827 3.5800536897521154
2 CD3Z_77_89 8.193288590604027 3.0344426314850064 1.7957782445747974 819.3288590604027 719.3288590604027 7.848988817588948 2.967113029069016 7.8196987476899125 2.967113029069016
2 CD70_9_21_C17S 2.9525993883792054 1.5619856234525678 1.3377100920439593 295.2599388379206 195.25993883792052 3.3441468187240266 1.729953158821054 3.3171704801783854 1.7299531588210542
2 CDK1_9_21 12.757768534377297 3.6733041037771397 1.5859561557844843 1275.7768534377296 1175.7768534377296 14.508843596462961 3.852602888443348 14.446047243018173 3.8526028884433483
2 CDK2_8_20 13.207891637220257 3.723328283857601 1.5317748732707865 1320.7891637220257 1220.7891637220257 14.474659785933639 3.852604544844343 14.44606382896329 3.852604544844344
2 CDK4_11_23 19.85753676470588 4.3116147692267575 1.989006273317415 1985.753676470588 1885.753676470588 18.677903990733732 4.217697263429845 18.606015950101312 4.217697263429845
2 CTNB1_79_91 13.139008620689653 3.715784518799352 1.8996925062729444 1313.9008620689654 1213.9008620689654 15.145578867929883 3.9136297006052665 15.070231779765805 3.9136297006052665
2 DCX_67_79 7.499121265377857 2.9067215528945294 1.8488353527149095 749.9121265377858 649.9121265377858 7.80785618483144 2.962959440336723 7.797217834501538 2.962959440336724
2 DYR1A_312_324 4.616236162361623 2.206717032811948 1.5601954776471152 461.62361623616226 361.6236162361623 5.3398932341247844 2.4094302358118296 5.3126447169058855 2.4094302358118296
2 EGFR_1165_1177 1.1655202063628547 0.22097401636449376 1.040503218977691 116.55202063628548 16.552020636285476 1.5965259895911603 0.6453900617767374 1.564162131953136 0.6453900617767372
2 EGFR_1190_1202 1.7985654512851168 0.8468466612949843 1.1700392435022295 179.85654512851167 79.85654512851168 2.072828887220422 1.0363782621304825 2.05107217862451 1.0363782621304825
2 EPHA1_774_786 18.372851476421328 4.1995036457592105 1.7748275445994321 1837.2851476421329 1737.2851476421324 18.09467078375477 4.175750227711572 18.07282623268734 4.175750227711572
2 EPHA2_765_777 17.16197808705952 4.1011439421258675 1.684253175077506 1716.197808705952 1616.197808705952 17.554009632974353 4.133340760326286 17.549290018612883 4.133340760326285
2 EPHA7_607_619 26.880656389855787 4.748496462127095 1.9052036603954803 2688.0656389855785 2588.065638985579 24.64513866072231 4.619330503064794 24.578594313339444 4.619330503064794
2 EPHB1_771_783 15.786361674579197 3.9806068025725185 1.730370236552296 1578.6361674579198 1478.6361674579198 16.456346228722804 4.039965729401654 16.44943047273107 4.039965729401654
2 EPOR_361_373 21.525476603119582 4.427973276079514 1.7678874662920139 2152.547660311958 2052.547660311958 22.4367763853905 4.487016401795432 22.424694127011783 4.487016401795432
2 EPOR_419_431 32.3373934226553 5.015131488981452 2.0124792174257284 3233.7393422655305 3133.7393422655305 29.623513206189617 4.885041568436575 29.54908533018893 4.885041568436575
2 ERBB2_1241_1253 5.196757553426677 2.377611753901328 1.508222988160578 519.6757553426677 419.6757553426677 5.789083425737082 2.5280091288622484 5.7677519820131655 2.528009128862248
2 ERBB2_870_882 4.587236533957847 2.1976252997394523 1.4386327226386046 458.72365339578465 358.72365339578465 5.293800324955076 2.3951898204665407 5.260463132946306 2.3951898204665407
2 FAK1_569_581 6.299277605779154 2.6551863914194493 1.633328373017995 629.9277605779154 529.9277605779154 6.260865839801679 2.645974466009385 6.259183472790155 2.6459744660093856
2 FAK2_572_584 3.7950407490896483 1.9241153766009358 1.284393290339511 379.5040749089648 279.5040749089648 5.3166347284666795 2.376841492016497 5.193983719892558 2.3768414920164975
2 FER_707_719 13.205271317829455 3.723042038563201 1.6281322184737956 1320.5271317829454 1220.5271317829454 14.935315811707483 3.8942603795654995 14.869254169097122 3.8942603795655
2 FES_706_718 15.574937027707811 3.961154425071001 1.6103438665409426 1557.493702770781 1457.493702770781 18.087120863261056 4.1695383897200715 17.995177027401766 4.169538389720072
2 FGFR1_761_773 3.893351800554017 1.9610127114931717 1.520447654770095 389.3351800554017 289.3351800554017 4.170825488687344 2.05451872018116 4.15405040015334 2.05451872018116
